[21/08/2024][19:15:52]  | -system start log[21/08/2024][19:18:22]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][19:48:22]  | -system -Write Ranking[21/08/2024][19:48:22]  | -system -Write Ranking[21/08/2024][19:50:53]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][19:50:53]  | -system -Write Ranking[21/08/2024][19:50:53]  | -system -Write Ranking[21/08/2024][19:53:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][19:53:23]  | -system -Write Ranking[21/08/2024][19:53:23]  | -system -Write Ranking[21/08/2024][19:55:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][19:55:53]  | -system -Write Ranking[21/08/2024][19:55:53]  | -system -Write Ranking[21/08/2024][19:58:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][19:58:23]  | -system -Write Ranking[21/08/2024][19:58:23]  | -system -Write Ranking[21/08/2024][20:00:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:00:53]  | -system -Write Ranking[21/08/2024][20:00:53]  | -system -Write Ranking[21/08/2024][20:03:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:03:23]  | -system -Write Ranking[21/08/2024][20:03:23]  | -system -Write Ranking[21/08/2024][20:05:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:05:53]  | -system -Write Ranking[21/08/2024][20:05:53]  | -system -Write Ranking[21/08/2024][20:08:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:08:23]  | -system -Write Ranking[21/08/2024][20:08:23]  | -system -Write Ranking[21/08/2024][20:10:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:10:53]  | -system -Write Ranking[21/08/2024][20:10:53]  | -system -Write Ranking[21/08/2024][20:13:23]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][20:13:23]  | -system -Write Ranking[21/08/2024][20:13:23]  | -system -Write Ranking[21/08/2024][20:15:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:15:53]  | -system -Write Ranking[21/08/2024][20:15:53]  | -system -Write Ranking[21/08/2024][20:18:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:18:23]  | -system -Write Ranking[21/08/2024][20:18:23]  | -system -Write Ranking[21/08/2024][20:20:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:20:53]  | -system -Write Ranking[21/08/2024][20:20:53]  | -system -Write Ranking[21/08/2024][20:23:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:23:23]  | -system -Write Ranking[21/08/2024][20:23:23]  | -system -Write Ranking[21/08/2024][20:25:53]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:25:53]  | -system -Write Ranking[21/08/2024][20:25:53]  | -system -Write Ranking[21/08/2024][20:28:23]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:28:23]  | -system -Write Ranking[21/08/2024][20:28:23]  | -system -Write Ranking[21/08/2024][20:30:53]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][20:30:53]  | -system -Write Ranking[21/08/2024][20:30:53]  | -system -Write Ranking[21/08/2024][20:33:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:33:25]  | -system -Write Ranking[21/08/2024][20:33:25]  | -system -Write Ranking[21/08/2024][20:35:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:35:55]  | -system -Write Ranking[21/08/2024][20:35:55]  | -system -Write Ranking[21/08/2024][20:38:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:38:25]  | -system -Write Ranking[21/08/2024][20:38:25]  | -system -Write Ranking[21/08/2024][20:40:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:40:55]  | -system -Write Ranking[21/08/2024][20:40:55]  | -system -Write Ranking[21/08/2024][20:43:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:43:25]  | -system -Write Ranking[21/08/2024][20:43:25]  | -system -Write Ranking[21/08/2024][20:45:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:45:55]  | -system -Write Ranking[21/08/2024][20:45:55]  | -system -Write Ranking[21/08/2024][20:48:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:48:25]  | -system -Write Ranking[21/08/2024][20:48:25]  | -system -Write Ranking[21/08/2024][20:50:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:50:55]  | -system -Write Ranking[21/08/2024][20:50:55]  | -system -Write Ranking[21/08/2024][20:53:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:53:25]  | -system -Write Ranking[21/08/2024][20:53:25]  | -system -Write Ranking[21/08/2024][20:55:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:55:55]  | -system -Write Ranking[21/08/2024][20:55:55]  | -system -Write Ranking[21/08/2024][20:58:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][20:58:25]  | -system -Write Ranking[21/08/2024][20:58:25]  | -system -Write Ranking[21/08/2024][21:00:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:00:55]  | -system -Write Ranking[21/08/2024][21:00:55]  | -system -Write Ranking[21/08/2024][21:03:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:03:25]  | -system -Write Ranking[21/08/2024][21:03:25]  | -system -Write Ranking[21/08/2024][21:05:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:05:55]  | -system -Write Ranking[21/08/2024][21:05:55]  | -system -Write Ranking[21/08/2024][21:08:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:08:25]  | -system -Write Ranking[21/08/2024][21:08:25]  | -system -Write Ranking[21/08/2024][21:10:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:10:55]  | -system -Write Ranking[21/08/2024][21:10:55]  | -system -Write Ranking[21/08/2024][21:13:25]  | -system Read 5 ranking entries in 0.15 seconds.
[21/08/2024][21:13:25]  | -system -Write Ranking[21/08/2024][21:13:25]  | -system -Write Ranking[21/08/2024][21:15:55]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:15:55]  | -system -Write Ranking[21/08/2024][21:15:55]  | -system -Write Ranking[21/08/2024][21:18:25]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:18:25]  | -system -Write Ranking[21/08/2024][21:18:25]  | -system -Write Ranking[21/08/2024][21:20:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:20:56]  | -system -Write Ranking[21/08/2024][21:20:56]  | -system -Write Ranking[21/08/2024][21:23:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:23:26]  | -system -Write Ranking[21/08/2024][21:23:26]  | -system -Write Ranking[21/08/2024][21:25:56]  | -system Read 5 ranking entries in 0.15 seconds.
[21/08/2024][21:25:56]  | -system -Write Ranking[21/08/2024][21:25:56]  | -system -Write Ranking[21/08/2024][21:28:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:28:26]  | -system -Write Ranking[21/08/2024][21:28:26]  | -system -Write Ranking[21/08/2024][21:30:56]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][21:30:56]  | -system -Write Ranking[21/08/2024][21:30:56]  | -system -Write Ranking[21/08/2024][21:33:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:33:26]  | -system -Write Ranking[21/08/2024][21:33:26]  | -system -Write Ranking[21/08/2024][21:35:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:35:56]  | -system -Write Ranking[21/08/2024][21:35:56]  | -system -Write Ranking[21/08/2024][21:38:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:38:26]  | -system -Write Ranking[21/08/2024][21:38:26]  | -system -Write Ranking[21/08/2024][21:40:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:40:56]  | -system -Write Ranking[21/08/2024][21:40:56]  | -system -Write Ranking[21/08/2024][21:43:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:43:26]  | -system -Write Ranking[21/08/2024][21:43:26]  | -system -Write Ranking[21/08/2024][21:45:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:45:56]  | -system -Write Ranking[21/08/2024][21:45:56]  | -system -Write Ranking[21/08/2024][21:48:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:48:26]  | -system -Write Ranking[21/08/2024][21:48:26]  | -system -Write Ranking[21/08/2024][21:50:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:50:56]  | -system -Write Ranking[21/08/2024][21:50:56]  | -system -Write Ranking[21/08/2024][21:53:26]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][21:53:26]  | -system -Write Ranking[21/08/2024][21:53:26]  | -system -Write Ranking[21/08/2024][21:55:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:55:56]  | -system -Write Ranking[21/08/2024][21:55:56]  | -system -Write Ranking[21/08/2024][21:57:03]  | -system clo server fd 0[21/08/2024][21:58:26]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][21:58:26]  | -system -Write Ranking[21/08/2024][21:58:26]  | -system -Write Ranking[21/08/2024][22:00:56]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:00:56]  | -system -Write Ranking[21/08/2024][22:00:56]  | -system -Write Ranking[21/08/2024][22:03:27]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:03:27]  | -system -Write Ranking[21/08/2024][22:03:27]  | -system -Write Ranking[21/08/2024][22:05:57]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:05:57]  | -system -Write Ranking[21/08/2024][22:05:57]  | -system -Write Ranking[21/08/2024][22:08:27]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:08:27]  | -system -Write Ranking[21/08/2024][22:08:27]  | -system -Write Ranking[21/08/2024][22:10:57]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:10:57]  | -system -Write Ranking[21/08/2024][22:10:57]  | -system -Write Ranking[21/08/2024][22:13:27]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:13:27]  | -system -Write Ranking[21/08/2024][22:13:27]  | -system -Write Ranking[21/08/2024][22:15:58]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:15:58]  | -system -Write Ranking[21/08/2024][22:15:58]  | -system -Write Ranking[21/08/2024][22:18:28]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:18:28]  | -system -Write Ranking[21/08/2024][22:18:28]  | -system -Write Ranking[21/08/2024][22:20:58]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:20:58]  | -system -Write Ranking[21/08/2024][22:20:58]  | -system -Write Ranking[21/08/2024][22:23:28]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:23:28]  | -system -Write Ranking[21/08/2024][22:23:28]  | -system -Write Ranking[21/08/2024][22:25:58]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:25:58]  | -system -Write Ranking[21/08/2024][22:25:58]  | -system -Write Ranking[21/08/2024][22:28:28]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:28:28]  | -system -Write Ranking[21/08/2024][22:28:28]  | -system -Write Ranking[21/08/2024][22:30:58]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:30:58]  | -system -Write Ranking[21/08/2024][22:30:58]  | -system -Write Ranking[21/08/2024][22:33:28]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:33:28]  | -system -Write Ranking[21/08/2024][22:33:28]  | -system -Write Ranking[21/08/2024][22:35:58]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:35:58]  | -system -Write Ranking[21/08/2024][22:35:58]  | -system -Write Ranking[21/08/2024][22:38:32]  | -system Read 5 ranking entries in 59.38 seconds.
[21/08/2024][22:38:32]  | -system -Write Ranking[21/08/2024][22:38:32]  | -system -Write Ranking[21/08/2024][22:41:15]  | -system Read 5 ranking entries in 1.2 seconds.
[21/08/2024][22:41:15]  | -system -Write Ranking[21/08/2024][22:41:15]  | -system -Write Ranking[21/08/2024][22:43:48]  | -system Read 5 ranking entries in 21.21 seconds.
[21/08/2024][22:43:48]  | -system -Write Ranking[21/08/2024][22:43:48]  | -system -Write Ranking[21/08/2024][22:46:17]  | -system Read 5 ranking entries in 0.15 seconds.
[21/08/2024][22:46:17]  | -system -Write Ranking[21/08/2024][22:46:17]  | -system -Write Ranking[21/08/2024][22:48:47]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:48:47]  | -system -Write Ranking[21/08/2024][22:48:47]  | -system -Write Ranking[21/08/2024][22:51:17]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:51:17]  | -system -Write Ranking[21/08/2024][22:51:17]  | -system -Write Ranking[21/08/2024][22:53:47]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:53:47]  | -system -Write Ranking[21/08/2024][22:53:47]  | -system -Write Ranking[21/08/2024][22:56:18]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:56:18]  | -system -Write Ranking[21/08/2024][22:56:18]  | -system -Write Ranking[21/08/2024][22:58:48]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][22:58:48]  | -system -Write Ranking[21/08/2024][22:58:48]  | -system -Write Ranking[21/08/2024][23:01:18]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:01:18]  | -system -Write Ranking[21/08/2024][23:01:18]  | -system -Write Ranking[21/08/2024][23:03:48]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:03:48]  | -system -Write Ranking[21/08/2024][23:03:48]  | -system -Write Ranking[21/08/2024][23:06:18]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:06:18]  | -system -Write Ranking[21/08/2024][23:06:18]  | -system -Write Ranking[21/08/2024][23:08:48]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:08:48]  | -system -Write Ranking[21/08/2024][23:08:48]  | -system -Write Ranking[21/08/2024][23:11:18]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:11:18]  | -system -Write Ranking[21/08/2024][23:11:18]  | -system -Write Ranking[21/08/2024][23:13:48]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:13:48]  | -system -Write Ranking[21/08/2024][23:13:48]  | -system -Write Ranking[21/08/2024][23:16:18]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:16:18]  | -system -Write Ranking[21/08/2024][23:16:18]  | -system -Write Ranking[21/08/2024][23:18:48]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:18:48]  | -system -Write Ranking[21/08/2024][23:18:48]  | -system -Write Ranking[21/08/2024][23:21:19]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:21:19]  | -system -Write Ranking[21/08/2024][23:21:19]  | -system -Write Ranking[21/08/2024][23:23:49]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:23:49]  | -system -Write Ranking[21/08/2024][23:23:49]  | -system -Write Ranking[21/08/2024][23:26:19]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][23:26:19]  | -system -Write Ranking[21/08/2024][23:26:19]  | -system -Write Ranking[21/08/2024][23:28:49]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:28:49]  | -system -Write Ranking[21/08/2024][23:28:49]  | -system -Write Ranking[21/08/2024][23:31:19]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][23:31:19]  | -system -Write Ranking[21/08/2024][23:31:19]  | -system -Write Ranking[21/08/2024][23:33:49]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:33:49]  | -system -Write Ranking[21/08/2024][23:33:49]  | -system -Write Ranking[21/08/2024][23:36:19]  | -system Read 5 ranking entries in 0.16 seconds.
[21/08/2024][23:36:19]  | -system -Write Ranking[21/08/2024][23:36:19]  | -system -Write Ranking[21/08/2024][23:38:49]  | -system Read 5 ranking entries in 0.0 seconds.
[21/08/2024][23:38:49]  | -system -Write Ranking[21/08/2024][23:38:49]  | -system -Write Ranking[21/08/2024][23:40:20]  | -system clo server fd 0
