[17/08/2024][10:47:16]  | -system start log[17/08/2024][10:49:46]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:44:48]  | -system -Write Ranking[17/08/2024][11:44:48]  | -system -Write Ranking[17/08/2024][11:47:18]  | -system clo server fd 0[17/08/2024][11:47:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:47:19]  | -system -Write Ranking[17/08/2024][11:47:19]  | -system -Write Ranking[17/08/2024][11:49:49]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:49:49]  | -system -Write Ranking[17/08/2024][11:49:49]  | -system -Write Ranking[17/08/2024][11:52:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:52:19]  | -system -Write Ranking[17/08/2024][11:52:19]  | -system -Write Ranking[17/08/2024][11:54:49]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:54:49]  | -system -Write Ranking[17/08/2024][11:54:49]  | -system -Write Ranking[17/08/2024][11:57:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:57:19]  | -system -Write Ranking[17/08/2024][11:57:19]  | -system -Write Ranking[17/08/2024][11:59:49]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][11:59:49]  | -system -Write Ranking[17/08/2024][11:59:49]  | -system -Write Ranking[17/08/2024][12:02:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:02:19]  | -system -Write Ranking[17/08/2024][12:02:19]  | -system -Write Ranking[17/08/2024][12:04:49]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:04:49]  | -system -Write Ranking[17/08/2024][12:04:49]  | -system -Write Ranking[17/08/2024][12:07:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:07:19]  | -system -Write Ranking[17/08/2024][12:07:19]  | -system -Write Ranking[17/08/2024][12:09:49]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][12:09:49]  | -system -Write Ranking[17/08/2024][12:09:49]  | -system -Write Ranking[17/08/2024][12:12:19]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:12:19]  | -system -Write Ranking[17/08/2024][12:12:19]  | -system -Write Ranking[17/08/2024][12:14:50]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:14:50]  | -system -Write Ranking[17/08/2024][12:14:50]  | -system -Write Ranking[17/08/2024][12:17:20]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:17:20]  | -system -Write Ranking[17/08/2024][12:17:20]  | -system -Write Ranking[17/08/2024][12:19:50]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:19:50]  | -system -Write Ranking[17/08/2024][12:19:50]  | -system -Write Ranking[17/08/2024][12:22:20]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][12:22:20]  | -system -Write Ranking[17/08/2024][12:22:20]  | -system -Write Ranking[17/08/2024][12:24:50]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:24:50]  | -system -Write Ranking[17/08/2024][12:24:50]  | -system -Write Ranking[17/08/2024][12:27:20]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:27:20]  | -system -Write Ranking[17/08/2024][12:27:20]  | -system -Write Ranking[17/08/2024][12:29:50]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:29:50]  | -system -Write Ranking[17/08/2024][12:29:50]  | -system -Write Ranking[17/08/2024][12:32:20]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:32:20]  | -system -Write Ranking[17/08/2024][12:32:20]  | -system -Write Ranking[17/08/2024][12:34:50]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:34:50]  | -system -Write Ranking[17/08/2024][12:34:50]  | -system -Write Ranking[17/08/2024][12:37:20]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:37:20]  | -system -Write Ranking[17/08/2024][12:37:20]  | -system -Write Ranking[17/08/2024][12:39:51]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:39:51]  | -system -Write Ranking[17/08/2024][12:39:51]  | -system -Write Ranking[17/08/2024][12:42:21]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:42:21]  | -system -Write Ranking[17/08/2024][12:42:21]  | -system -Write Ranking[17/08/2024][12:44:51]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:44:51]  | -system -Write Ranking[17/08/2024][12:44:51]  | -system -Write Ranking[17/08/2024][12:47:21]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][12:47:21]  | -system -Write Ranking[17/08/2024][12:47:21]  | -system -Write Ranking[17/08/2024][12:49:51]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][12:49:51]  | -system -Write Ranking[17/08/2024][12:49:51]  | -system -Write Ranking[17/08/2024][12:52:21]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:52:21]  | -system -Write Ranking[17/08/2024][12:52:21]  | -system -Write Ranking[17/08/2024][12:54:51]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:54:51]  | -system -Write Ranking[17/08/2024][12:54:51]  | -system -Write Ranking[17/08/2024][12:57:21]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:57:21]  | -system -Write Ranking[17/08/2024][12:57:21]  | -system -Write Ranking[17/08/2024][12:59:52]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][12:59:52]  | -system -Write Ranking[17/08/2024][12:59:52]  | -system -Write Ranking[17/08/2024][13:02:12]  | -system clo server fd 0[17/08/2024][13:02:22]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:02:22]  | -system -Write Ranking[17/08/2024][13:02:22]  | -system -Write Ranking[17/08/2024][13:04:52]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:04:52]  | -system -Write Ranking[17/08/2024][13:04:52]  | -system -Write Ranking[17/08/2024][13:07:22]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:07:22]  | -system -Write Ranking[17/08/2024][13:07:22]  | -system -Write Ranking[17/08/2024][13:09:52]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:09:52]  | -system -Write Ranking[17/08/2024][13:09:52]  | -system -Write Ranking[17/08/2024][13:12:22]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:12:22]  | -system -Write Ranking[17/08/2024][13:12:22]  | -system -Write Ranking[17/08/2024][13:14:52]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:14:52]  | -system -Write Ranking[17/08/2024][13:14:52]  | -system -Write Ranking[17/08/2024][13:17:22]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:17:22]  | -system -Write Ranking[17/08/2024][13:17:22]  | -system -Write Ranking[17/08/2024][13:19:52]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:19:52]  | -system -Write Ranking[17/08/2024][13:19:52]  | -system -Write Ranking[17/08/2024][13:22:22]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:22:22]  | -system -Write Ranking[17/08/2024][13:22:22]  | -system -Write Ranking[17/08/2024][13:24:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:24:53]  | -system -Write Ranking[17/08/2024][13:24:53]  | -system -Write Ranking[17/08/2024][13:27:23]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:27:23]  | -system -Write Ranking[17/08/2024][13:27:23]  | -system -Write Ranking[17/08/2024][13:29:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:29:53]  | -system -Write Ranking[17/08/2024][13:29:53]  | -system -Write Ranking[17/08/2024][13:32:23]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:32:23]  | -system -Write Ranking[17/08/2024][13:32:23]  | -system -Write Ranking[17/08/2024][13:34:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:34:53]  | -system -Write Ranking[17/08/2024][13:34:53]  | -system -Write Ranking[17/08/2024][13:37:23]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:37:23]  | -system -Write Ranking[17/08/2024][13:37:23]  | -system -Write Ranking[17/08/2024][13:39:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:39:53]  | -system -Write Ranking[17/08/2024][13:39:53]  | -system -Write Ranking[17/08/2024][13:42:23]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:42:23]  | -system -Write Ranking[17/08/2024][13:42:23]  | -system -Write Ranking[17/08/2024][13:44:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:44:53]  | -system -Write Ranking[17/08/2024][13:44:53]  | -system -Write Ranking[17/08/2024][13:47:23]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:47:23]  | -system -Write Ranking[17/08/2024][13:47:23]  | -system -Write Ranking[17/08/2024][13:49:53]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:49:53]  | -system -Write Ranking[17/08/2024][13:49:53]  | -system -Write Ranking[17/08/2024][13:52:24]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:52:24]  | -system -Write Ranking[17/08/2024][13:52:24]  | -system -Write Ranking[17/08/2024][13:54:54]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:54:54]  | -system -Write Ranking[17/08/2024][13:54:54]  | -system -Write Ranking[17/08/2024][13:57:24]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:57:24]  | -system -Write Ranking[17/08/2024][13:57:24]  | -system -Write Ranking[17/08/2024][13:59:54]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][13:59:54]  | -system -Write Ranking[17/08/2024][13:59:54]  | -system -Write Ranking[17/08/2024][14:02:24]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:02:24]  | -system -Write Ranking[17/08/2024][14:02:24]  | -system -Write Ranking[17/08/2024][14:04:54]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:04:54]  | -system -Write Ranking[17/08/2024][14:04:54]  | -system -Write Ranking[17/08/2024][14:07:24]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:07:24]  | -system -Write Ranking[17/08/2024][14:07:24]  | -system -Write Ranking[17/08/2024][14:09:54]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:09:54]  | -system -Write Ranking[17/08/2024][14:09:54]  | -system -Write Ranking[17/08/2024][14:12:24]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:12:24]  | -system -Write Ranking[17/08/2024][14:12:24]  | -system -Write Ranking[17/08/2024][14:14:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:14:55]  | -system -Write Ranking[17/08/2024][14:14:55]  | -system -Write Ranking[17/08/2024][14:17:25]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][14:17:25]  | -system -Write Ranking[17/08/2024][14:17:25]  | -system -Write Ranking[17/08/2024][14:19:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:19:55]  | -system -Write Ranking[17/08/2024][14:19:55]  | -system -Write Ranking[17/08/2024][14:22:25]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:22:25]  | -system -Write Ranking[17/08/2024][14:22:25]  | -system -Write Ranking[17/08/2024][14:24:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:24:55]  | -system -Write Ranking[17/08/2024][14:24:55]  | -system -Write Ranking[17/08/2024][14:27:25]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:27:25]  | -system -Write Ranking[17/08/2024][14:27:25]  | -system -Write Ranking[17/08/2024][14:29:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:29:55]  | -system -Write Ranking[17/08/2024][14:29:55]  | -system -Write Ranking[17/08/2024][14:32:25]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:32:25]  | -system -Write Ranking[17/08/2024][14:32:25]  | -system -Write Ranking[17/08/2024][14:34:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:34:55]  | -system -Write Ranking[17/08/2024][14:34:55]  | -system -Write Ranking[17/08/2024][14:37:25]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:37:25]  | -system -Write Ranking[17/08/2024][14:37:25]  | -system -Write Ranking[17/08/2024][14:39:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:39:55]  | -system -Write Ranking[17/08/2024][14:39:55]  | -system -Write Ranking[17/08/2024][14:42:25]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][14:42:25]  | -system -Write Ranking[17/08/2024][14:42:25]  | -system -Write Ranking[17/08/2024][14:44:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:44:55]  | -system -Write Ranking[17/08/2024][14:44:55]  | -system -Write Ranking[17/08/2024][14:47:25]  | -system Read 5 ranking entries in 0.16 seconds.
[17/08/2024][14:47:25]  | -system -Write Ranking[17/08/2024][14:47:25]  | -system -Write Ranking[17/08/2024][14:49:55]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:49:55]  | -system -Write Ranking[17/08/2024][14:49:55]  | -system -Write Ranking[17/08/2024][14:52:26]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:52:26]  | -system -Write Ranking[17/08/2024][14:52:26]  | -system -Write Ranking[17/08/2024][14:54:59]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:54:59]  | -system -Write Ranking[17/08/2024][14:54:59]  | -system -Write Ranking[17/08/2024][14:57:29]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:57:29]  | -system -Write Ranking[17/08/2024][14:57:29]  | -system -Write Ranking[17/08/2024][14:59:59]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][14:59:59]  | -system -Write Ranking[17/08/2024][14:59:59]  | -system -Write Ranking[17/08/2024][15:02:29]  | -system Read 5 ranking entries in 0.0 seconds.
[17/08/2024][15:02:29]  | -system -Write Ranking[17/08/2024][15:02:29]  | -system -Write Ranking[17/08/2024][15:04:44]  | -system clo server fd 0
